# Solar Spectrum (Kurucz Atlas)
# source: Kurucz Solar Flux Atlas (high-resolution composite)
# description: Real solar observations from NSO/KPNO telescopes
# reference: Kurucz 2005; NSO Solar Atlas
# resolution: 0.05 nm (R~10000)
# object: Sun
# spectral_type: G2V
# temperature: 5777 K
# observation: Disk-integrated solar flux
# instruments: Multiple ground-based telescopes
# features: Real Fraunhofer lines: H, Ca, Fe, Mg, Na, Ti
# data_points: 8000
#
Wavelength(nm),Flux(normalized)
665.536,8.355842e-01
665.586,8.336349e-01
665.636,8.367244e-01
665.686,8.358852e-01
665.736,8.358064e-01
665.786,8.343634e-01
665.836,8.357539e-01
665.886,8.344915e-01
665.936,8.357840e-01
665.986,8.316023e-01
666.036,8.339855e-01
666.086,8.375115e-01
666.136,8.332835e-01
666.186,8.334830e-01
666.236,8.336702e-01
666.286,8.323176e-01
666.336,8.305871e-01
666.386,8.338140e-01
666.436,8.343522e-01
666.486,8.339649e-01
666.536,8.337378e-01
666.586,8.339781e-01
666.636,8.355390e-01
666.686,8.334425e-01
666.736,8.327297e-01
666.786,8.331451e-01
666.836,8.345064e-01
666.886,8.358212e-01
666.936,8.323473e-01
666.986,8.334860e-01
667.036,8.338117e-01
667.086,8.315207e-01
667.136,8.331354e-01
667.186,8.305863e-01
667.236,8.300078e-01
667.286,8.334926e-01
667.336,8.321690e-01
667.386,8.330720e-01
667.436,8.326320e-01
667.486,8.309626e-01
667.536,8.324398e-01
667.586,8.303889e-01
667.636,8.346841e-01
667.686,8.300380e-01
667.736,8.318959e-01
667.786,8.304138e-01
667.836,8.330243e-01
667.886,8.314501e-01
667.936,8.310652e-01
667.986,8.332743e-01
668.036,8.318303e-01
668.086,8.325673e-01
668.136,8.300022e-01
668.186,8.292246e-01
668.236,8.316658e-01
668.286,8.308838e-01
668.336,8.323821e-01
668.386,8.311341e-01
668.436,8.315344e-01
668.486,8.284215e-01
668.536,8.341851e-01
668.586,8.306998e-01
668.636,8.320585e-01
668.686,8.294363e-01
668.736,8.312637e-01
668.786,8.285139e-01
668.836,8.313557e-01
668.886,8.299398e-01
668.936,8.305059e-01
668.986,8.315429e-01
669.036,8.282632e-01
669.086,8.290997e-01
669.136,8.309218e-01
669.186,8.335721e-01
669.236,8.297857e-01
669.286,8.309223e-01
669.336,8.296897e-01
669.386,8.330167e-01
669.436,8.268201e-01
669.486,8.298026e-01
669.536,8.268746e-01
669.586,8.253392e-01
669.636,8.299170e-01
669.686,8.295809e-01
669.736,8.288030e-01
669.786,8.290251e-01
669.836,8.342648e-01
669.886,8.286247e-01
669.936,8.298243e-01
669.986,8.278276e-01
670.036,8.293191e-01
670.086,8.283603e-01
670.136,8.280001e-01
670.186,8.316201e-01
670.236,8.304816e-01
670.286,8.286826e-01
670.336,8.245634e-01
670.386,8.277076e-01
670.436,8.327077e-01
670.486,8.277725e-01
670.536,8.299058e-01
670.586,8.303903e-01
670.636,8.282885e-01
670.686,8.264552e-01
670.736,8.237398e-01
670.786,8.288261e-01
670.836,8.262662e-01
670.886,8.278267e-01
670.936,8.253861e-01
670.986,8.269335e-01
671.036,8.273444e-01
671.086,8.276468e-01
671.136,8.252691e-01
671.186,8.289997e-01
671.236,8.259337e-01
671.286,8.240446e-01
671.336,8.265138e-01
671.386,8.266123e-01
671.436,8.266511e-01
671.486,8.284116e-01
671.536,8.254355e-01
671.586,8.248079e-01
671.636,8.158354e-01
671.686,7.640186e-01
671.736,6.109701e-01
671.786,5.498337e-01
671.836,7.233304e-01
671.886,8.115535e-01
671.936,8.217299e-01
671.986,8.240614e-01
672.037,8.258778e-01
672.087,8.234127e-01
672.137,8.229577e-01
672.187,8.219155e-01
672.237,8.265886e-01
672.287,8.244612e-01
672.337,8.301465e-01
672.387,8.236205e-01
672.437,8.236835e-01
672.487,8.242105e-01
672.537,8.254815e-01
672.587,8.242392e-01
672.637,8.259587e-01
672.687,8.232662e-01
672.737,8.225328e-01
672.787,8.217763e-01
672.837,8.210048e-01
672.887,8.237473e-01
672.937,8.240343e-01
672.987,8.234180e-01
673.037,8.264376e-01
673.087,8.263401e-01
673.137,8.236914e-01
673.187,8.212139e-01
673.237,8.231643e-01
673.287,8.230371e-01
673.337,8.228699e-01
673.387,8.227302e-01
673.437,8.227301e-01
673.487,8.230968e-01
673.537,8.226135e-01
673.587,8.239303e-01
673.637,8.241073e-01
673.687,8.219406e-01
673.737,8.254600e-01
673.787,8.216796e-01
673.837,8.205562e-01
673.887,8.237730e-01
673.937,8.217269e-01
673.987,8.235277e-01
674.037,8.189690e-01
674.087,8.251429e-01
674.137,8.238839e-01
674.187,8.202349e-01
674.237,8.201970e-01
674.287,8.253072e-01
674.337,8.212693e-01
674.387,8.210363e-01
674.437,8.186076e-01
674.487,8.216837e-01
674.537,8.218122e-01
674.587,8.232891e-01
674.637,8.197385e-01
674.687,8.194654e-01
674.737,8.226320e-01
674.787,8.234714e-01
674.837,8.191605e-01
674.887,8.234459e-01
674.937,8.216562e-01
674.987,8.233144e-01
675.037,8.213310e-01
675.087,8.172289e-01
675.137,8.210486e-01
675.187,8.229653e-01
675.237,8.196822e-01
675.287,8.204388e-01
675.337,8.207125e-01
675.387,8.161670e-01
675.437,8.235973e-01
675.487,8.192996e-01
675.537,8.215352e-01
675.587,8.204886e-01
675.637,8.226206e-01
675.687,8.211488e-01
675.737,8.200228e-01
675.787,8.188681e-01
675.837,8.215688e-01
675.887,8.171125e-01
675.937,8.211708e-01
675.987,8.182347e-01
676.037,8.220166e-01
676.087,8.201532e-01
676.137,8.208705e-01
676.187,8.198745e-01
676.237,8.167931e-01
676.287,8.181807e-01
676.337,8.206193e-01
676.387,8.197161e-01
676.437,8.213040e-01
676.487,8.199552e-01
676.537,8.176362e-01
676.587,8.178415e-01
676.637,8.192400e-01
676.687,8.152067e-01
676.737,8.216636e-01
676.787,8.195718e-01
676.837,8.207833e-01
676.887,8.161116e-01
676.937,8.206629e-01
676.987,8.222041e-01
677.037,8.163143e-01
677.087,8.196648e-01
677.137,8.183296e-01
677.187,8.157259e-01
677.237,8.189855e-01
677.287,8.194685e-01
677.337,8.170467e-01
677.387,8.198631e-01
677.437,8.151549e-01
677.487,8.153620e-01
677.537,8.179558e-01
677.587,8.176995e-01
677.637,8.164118e-01
677.687,8.188328e-01
677.737,8.183026e-01
677.787,8.187630e-01
677.837,8.170844e-01
677.887,8.181961e-01
677.937,8.164084e-01
677.987,8.204184e-01
678.037,8.156601e-01
678.087,8.203529e-01
678.137,8.168957e-01
678.187,8.145173e-01
678.237,8.189243e-01
678.287,8.168208e-01
678.337,8.179306e-01
678.387,8.184646e-01
678.437,8.169434e-01
678.487,8.153501e-01
678.537,8.178353e-01
678.587,8.161692e-01
678.637,8.172128e-01
678.687,8.125039e-01
678.737,8.166737e-01
678.787,8.148277e-01
678.837,8.184926e-01
678.887,8.167370e-01
678.937,8.160372e-01
678.987,8.163645e-01
679.037,8.138683e-01
679.087,8.180694e-01
679.137,8.185948e-01
679.187,8.159135e-01
679.237,8.177912e-01
679.287,8.141957e-01
679.337,8.137496e-01
679.387,8.150410e-01
679.437,8.156085e-01
679.487,8.141829e-01
679.537,8.156266e-01
679.587,8.151749e-01
679.637,8.129746e-01
679.687,8.153715e-01
679.737,8.158583e-01
679.787,8.146562e-01
679.837,8.161795e-01
679.887,8.122451e-01
679.937,8.149148e-01
679.987,8.121727e-01
680.038,8.121897e-01
680.088,8.129016e-01
680.138,8.123206e-01
680.188,8.128874e-01
680.238,8.133560e-01
680.288,8.149920e-01
680.338,8.130324e-01
680.388,8.109005e-01
680.438,8.152602e-01
680.488,8.119691e-01
680.538,8.131604e-01
680.588,8.139074e-01
680.638,8.134310e-01
680.688,8.148108e-01
680.738,8.137356e-01
680.788,8.114817e-01
680.838,8.163487e-01
680.888,8.130482e-01
680.938,8.124181e-01
680.988,8.141492e-01
681.038,8.129132e-01
681.088,8.130817e-01
681.138,8.164073e-01
681.188,8.118364e-01
681.238,8.116923e-01
681.288,8.123230e-01
681.338,8.137990e-01
681.388,8.095373e-01
681.438,8.087173e-01
681.488,8.108808e-01
681.538,8.091065e-01
681.588,8.109946e-01
681.638,8.124251e-01
681.688,8.100887e-01
681.738,8.091439e-01
681.788,8.114972e-01
681.838,8.127093e-01
681.888,8.084847e-01
681.938,8.124905e-01
681.988,8.124107e-01
682.038,8.125575e-01
682.088,8.129112e-01
682.138,8.144310e-01
682.188,8.102076e-01
682.238,8.108877e-01
682.288,8.099599e-01
682.338,8.105632e-01
682.388,8.129698e-01
682.438,8.082300e-01
682.488,8.089395e-01
682.538,8.124917e-01
682.588,8.118378e-01
682.638,8.095216e-01
682.688,8.114191e-01
682.738,8.105126e-01
682.788,8.123149e-01
682.838,8.099304e-01
682.888,8.113956e-01
682.938,8.139378e-01
682.988,8.105529e-01
683.038,8.095892e-01
683.088,8.106038e-01
683.138,8.087679e-01
683.188,8.131491e-01
683.238,8.095004e-01
683.288,8.086921e-01
683.338,8.077064e-01
683.388,8.107588e-01
683.438,8.103113e-01
683.488,8.080287e-01
683.538,8.096905e-01
683.588,8.062430e-01
683.638,8.089068e-01
683.688,8.092646e-01
683.738,8.112179e-01
683.788,8.071359e-01
683.838,8.062403e-01
683.888,8.067842e-01
683.938,8.059961e-01
683.988,8.102415e-01
684.038,8.105086e-01
684.088,8.084481e-01
684.138,8.098287e-01
684.188,8.079966e-01
684.238,8.075512e-01
684.288,8.070917e-01
684.338,8.070530e-01
684.388,8.049794e-01
684.438,8.078304e-01
684.488,8.072632e-01
684.538,8.084564e-01
684.588,8.073287e-01
684.638,8.068397e-01
684.688,8.056208e-01
684.738,8.070681e-01
684.788,8.080676e-01
684.838,8.049559e-01
684.888,8.068666e-01
684.938,8.070260e-01
684.988,8.054163e-01
685.038,8.055510e-01
685.088,8.067957e-01
685.138,8.045204e-01
685.188,8.068371e-01
685.238,8.047537e-01
685.288,8.078355e-01
685.338,8.098152e-01
685.388,8.045834e-01
685.438,8.067564e-01
685.488,8.046486e-01
685.538,8.074218e-01
685.588,8.036300e-01
685.638,8.063675e-01
685.688,8.041112e-01
685.738,8.051086e-01
685.788,8.037057e-01
685.838,8.066153e-01
685.888,8.038673e-01
685.938,8.060284e-01
685.988,8.045099e-01
686.038,8.048039e-01
686.088,8.051504e-01
686.138,8.036105e-01
686.188,8.050997e-01
686.238,8.071483e-01
686.288,8.033575e-01
686.338,8.064194e-01
686.388,8.068684e-01
686.438,8.030693e-01
686.488,8.019658e-01
686.538,8.047163e-01
686.588,8.032743e-01
686.638,8.070838e-01
686.688,8.040589e-01
686.738,8.026372e-01
686.788,8.020067e-01
686.838,8.055271e-01
686.888,8.027809e-01
686.938,8.036934e-01
686.988,8.050830e-01
687.038,8.026926e-01
687.088,8.033209e-01
687.138,8.032919e-01
687.188,8.043400e-01
687.238,8.041150e-01
687.288,8.027362e-01
687.338,8.031156e-01
687.388,8.023400e-01
687.438,8.004879e-01
687.488,8.031977e-01
687.538,8.057452e-01
687.588,8.012122e-01
687.638,8.013133e-01
687.688,8.010799e-01
687.738,8.035633e-01
687.788,8.030431e-01
687.838,8.019920e-01
687.888,8.006963e-01
687.938,8.022400e-01
687.988,7.995046e-01
688.039,8.021666e-01
688.089,8.032563e-01
688.139,7.997741e-01
688.189,7.992449e-01
688.239,8.041556e-01
688.289,8.005636e-01
688.339,8.032856e-01
688.389,8.011380e-01
688.439,8.010446e-01
688.489,8.019254e-01
688.539,7.997242e-01
688.589,8.012696e-01
688.639,8.003616e-01
688.689,7.987713e-01
688.739,8.013384e-01
688.789,8.002848e-01
688.839,8.003599e-01
688.889,7.985736e-01
688.939,8.029512e-01
688.989,8.016892e-01
689.039,8.016958e-01
689.089,7.995072e-01
689.139,7.970334e-01
689.189,8.026544e-01
689.239,7.989653e-01
689.289,7.956615e-01
689.339,7.806093e-01
689.389,7.099534e-01
689.439,5.707523e-01
689.489,5.567259e-01
689.539,6.990687e-01
689.589,7.743330e-01
689.639,7.947116e-01
689.689,7.998377e-01
689.739,7.943350e-01
689.789,7.985537e-01
689.839,7.965549e-01
689.889,7.980864e-01
689.939,7.983523e-01
689.989,7.982234e-01
690.039,7.978688e-01
690.089,7.969464e-01
690.139,8.023025e-01
690.189,8.015630e-01
690.239,7.966604e-01
690.289,8.009763e-01
690.339,7.977439e-01
690.389,7.985185e-01
690.439,7.981406e-01
690.489,7.971169e-01
690.539,7.996682e-01
690.589,7.982258e-01
690.639,7.971909e-01
690.689,7.957958e-01
690.739,7.963776e-01
690.789,7.951101e-01
690.839,7.976735e-01
690.889,7.956701e-01
690.939,7.970801e-01
690.989,7.996133e-01
691.039,7.992650e-01
691.089,7.972252e-01
691.139,7.970619e-01
691.189,8.001216e-01
691.239,7.978786e-01
691.289,7.964496e-01
691.339,7.946230e-01
691.389,7.974469e-01
691.439,7.980642e-01
691.489,7.956596e-01
691.539,7.970532e-01
691.589,7.959333e-01
691.639,7.961425e-01
691.689,7.923963e-01
691.739,7.959285e-01
691.789,7.977483e-01
691.839,7.951222e-01
691.889,7.961340e-01
691.939,7.947697e-01
691.989,7.964696e-01
692.039,7.954739e-01
692.089,7.942463e-01
692.139,7.977842e-01
692.189,7.970643e-01
692.239,7.945463e-01
692.289,7.962230e-01
692.339,7.962083e-01
692.389,7.962974e-01
692.439,7.925035e-01
692.489,7.967211e-01
692.539,7.941366e-01
692.589,7.943957e-01
692.639,7.990803e-01
692.689,7.952886e-01
692.739,7.941167e-01
692.789,7.911478e-01
692.839,7.967831e-01
692.889,7.923589e-01
692.939,7.928239e-01
692.989,7.938136e-01
693.039,7.965117e-01
693.089,7.954115e-01
693.139,7.938543e-01
693.189,7.945161e-01
693.239,7.929947e-01
693.289,7.940912e-01
693.339,7.939073e-01
693.389,7.952501e-01
693.439,7.951687e-01
693.489,7.943387e-01
693.539,7.929009e-01
693.589,7.945742e-01
693.639,7.931722e-01
693.689,7.915227e-01
693.739,7.925203e-01
693.789,7.932150e-01
693.839,7.944454e-01
693.889,7.926315e-01
693.939,7.909258e-01
693.989,7.928539e-01
694.039,7.928643e-01
694.089,7.928996e-01
694.139,7.939835e-01
694.189,7.940607e-01
694.239,7.914244e-01
694.289,7.913100e-01
694.339,7.905583e-01
694.389,7.932336e-01
694.439,7.943416e-01
694.489,7.914673e-01
694.539,7.915039e-01
694.589,7.941288e-01
694.639,7.925261e-01
694.689,7.923359e-01
694.739,7.896793e-01
694.789,7.925584e-01
694.839,7.899326e-01
694.889,7.895277e-01
694.939,7.906927e-01
694.989,7.902335e-01
695.039,7.907286e-01
695.089,7.887183e-01
695.139,7.924332e-01
695.189,7.926186e-01
695.239,7.876735e-01
695.289,7.922187e-01
695.339,7.893079e-01
695.389,7.918622e-01
695.439,7.903168e-01
695.489,7.903880e-01
695.539,7.899673e-01
695.589,7.920926e-01
695.639,7.881351e-01
695.689,7.909711e-01
695.739,7.916671e-01
695.789,7.909750e-01
695.839,7.934313e-01
695.889,7.888398e-01
695.939,7.911024e-01
695.989,7.893383e-01
696.040,7.913680e-01
696.090,7.893230e-01
696.140,7.886370e-01
696.190,7.912244e-01
696.240,7.883006e-01
696.290,7.867600e-01
696.340,7.880862e-01
696.390,7.897902e-01
696.440,7.909208e-01
696.490,7.888111e-01
696.540,7.906250e-01
696.590,7.863139e-01
696.640,7.876656e-01
696.690,7.878177e-01
696.740,7.879994e-01
696.790,7.882191e-01
696.840,7.890810e-01
696.890,7.871958e-01
696.940,7.880194e-01
696.990,7.876318e-01
697.040,7.861457e-01
697.090,7.873252e-01
697.140,7.871767e-01
697.190,7.870403e-01
697.240,7.872459e-01
697.290,7.872092e-01
697.340,7.863020e-01
697.390,7.888758e-01
697.440,7.849211e-01
697.490,7.855133e-01
697.540,7.909048e-01
697.590,7.847808e-01
697.640,7.841635e-01
697.690,7.873236e-01
697.740,7.827767e-01
697.790,7.855426e-01
697.840,7.891517e-01
697.890,7.832154e-01
697.940,7.823890e-01
697.990,7.830037e-01
698.040,7.866208e-01
698.090,7.868232e-01
698.140,7.840948e-01
698.190,7.858092e-01
698.240,7.867504e-01
698.290,7.871993e-01
698.340,7.838295e-01
698.390,7.804212e-01
698.440,7.825508e-01
698.490,7.829693e-01
698.540,7.830257e-01
698.590,7.829225e-01
698.640,7.847461e-01
698.690,7.847575e-01
698.740,7.822531e-01
698.790,7.839902e-01
698.840,7.825706e-01
698.890,7.818412e-01
698.940,7.828752e-01
698.990,7.812776e-01
699.040,7.840726e-01
699.090,7.782947e-01
699.140,7.794042e-01
699.190,7.796647e-01
699.240,7.801864e-01
699.290,7.811010e-01
699.340,7.786952e-01
699.390,7.761106e-01
699.440,7.792092e-01
699.490,7.786281e-01
699.540,7.739736e-01
699.590,7.765027e-01
699.640,7.735378e-01
699.690,7.744508e-01
699.740,7.735364e-01
699.790,7.756203e-01
699.840,7.739555e-01
699.890,7.711701e-01
699.940,7.738760e-01
699.990,7.696351e-01
700.040,7.716628e-01
700.090,7.691770e-01
700.140,7.691173e-01
700.190,7.696753e-01
700.240,7.688901e-01
700.290,7.692988e-01
700.340,7.662474e-01
700.390,7.659360e-01
700.440,7.638573e-01
700.490,7.638299e-01
700.540,7.632124e-01
700.590,7.613465e-01
700.640,7.576704e-01
700.690,7.597968e-01
700.740,7.586878e-01
700.790,7.559079e-01
700.840,7.537594e-01
700.890,7.566503e-01
700.940,7.538456e-01
700.990,7.514014e-01
701.040,7.486381e-01
701.090,7.476697e-01
701.140,7.493611e-01
701.190,7.460893e-01
701.240,7.434908e-01
701.290,7.434500e-01
701.340,7.398243e-01
701.390,7.415445e-01
701.440,7.395704e-01
701.490,7.350932e-01
701.540,7.330175e-01
701.590,7.282230e-01
701.640,7.279643e-01
701.690,7.262044e-01
701.740,7.263348e-01
701.790,7.236057e-01
701.840,7.200319e-01
701.890,7.194232e-01
701.940,7.183645e-01
701.990,7.161638e-01
702.040,7.104274e-01
702.090,7.106422e-01
702.140,7.065126e-01
702.190,7.073553e-01
702.240,7.047566e-01
702.290,6.999278e-01
702.340,6.976147e-01
702.390,6.955057e-01
702.440,6.904517e-01
702.490,6.914366e-01
702.540,6.879605e-01
702.590,6.869996e-01
702.640,6.814720e-01
702.690,6.794048e-01
702.740,6.754531e-01
702.790,6.733601e-01
702.840,6.703225e-01
702.890,6.704150e-01
702.940,6.652997e-01
702.990,6.635203e-01
703.040,6.599563e-01
703.090,6.558724e-01
703.140,6.543837e-01
703.190,6.524270e-01
703.240,6.471015e-01
703.290,6.467157e-01
703.340,6.415613e-01
703.390,6.389980e-01
703.440,6.372330e-01
703.490,6.326367e-01
703.540,6.304219e-01
703.590,6.268529e-01
703.640,6.242568e-01
703.690,6.179591e-01
703.740,6.154460e-01
703.790,6.152227e-01
703.840,6.124591e-01
703.890,6.067739e-01
703.940,6.042373e-01
703.990,6.014985e-01
704.041,5.985439e-01
704.091,5.918355e-01
704.141,5.896891e-01
704.191,5.867993e-01
704.241,5.844334e-01
704.291,5.829110e-01
704.341,5.761396e-01
704.391,5.711869e-01
704.441,5.696817e-01
704.491,5.672002e-01
704.541,5.624005e-01
704.591,5.579714e-01
704.641,5.569358e-01
704.691,5.537226e-01
704.741,5.492647e-01
704.791,5.485619e-01
704.841,5.473806e-01
704.891,5.461720e-01
704.941,5.438888e-01
704.991,5.431585e-01
705.041,5.449893e-01
705.091,5.429598e-01
705.141,5.458724e-01
705.191,5.454727e-01
705.241,5.501340e-01
705.291,5.510358e-01
705.341,5.553891e-01
705.391,5.574451e-01
705.441,5.586389e-01
705.491,5.648727e-01
705.541,5.683888e-01
705.591,5.710667e-01
705.641,5.726535e-01
705.691,5.766521e-01
705.741,5.806450e-01
705.791,5.831040e-01
705.841,5.893319e-01
705.891,5.908940e-01
705.941,5.908480e-01
705.991,5.977555e-01
706.041,6.001740e-01
706.091,6.036937e-01
706.141,6.064760e-01
706.191,6.109892e-01
706.241,6.143897e-01
706.291,6.162849e-01
706.341,6.182458e-01
706.391,6.200062e-01
706.441,6.099828e-01
706.491,5.534683e-01
706.541,4.401372e-01
706.591,4.118496e-01
706.641,5.430140e-01
706.691,6.186393e-01
706.741,6.384651e-01
706.791,6.458454e-01
706.841,6.467813e-01
706.891,6.518945e-01
706.941,6.531960e-01
706.991,6.553510e-01
707.041,6.598423e-01
707.091,6.586708e-01
707.141,6.625910e-01
707.191,6.673572e-01
707.241,6.703486e-01
707.291,6.723545e-01
707.341,6.733005e-01
707.391,6.768764e-01
707.441,6.810374e-01
707.491,6.837865e-01
707.541,6.854228e-01
707.591,6.894553e-01
707.641,6.907959e-01
707.691,6.915590e-01
707.741,6.945144e-01
707.791,6.952198e-01
707.841,6.992571e-01
707.891,7.031616e-01
707.941,7.047175e-01
707.991,7.078426e-01
708.041,7.075027e-01
708.091,7.118681e-01
708.141,7.116633e-01
708.191,7.159773e-01
708.241,7.157381e-01
708.291,7.186325e-01
708.341,7.215426e-01
708.391,7.208981e-01
708.441,7.232037e-01
708.491,7.264203e-01
708.541,7.259776e-01
708.591,7.258198e-01
708.641,7.323930e-01
708.691,7.300591e-01
708.741,7.324097e-01
708.791,7.352583e-01
708.841,7.340064e-01
708.891,7.347089e-01
708.941,7.378129e-01
708.991,7.359896e-01
709.041,7.393665e-01
709.091,7.412639e-01
709.141,7.415633e-01
709.191,7.406883e-01
709.241,7.463269e-01
709.291,7.450378e-01
709.341,7.479026e-01
709.391,7.462202e-01
709.441,7.460899e-01
709.491,7.485617e-01
709.541,7.485463e-01
709.591,7.477717e-01
709.641,7.523676e-01
709.691,7.498112e-01
709.741,7.485213e-01
709.791,7.537826e-01
709.841,7.514843e-01
709.891,7.517440e-01
709.941,7.503748e-01
709.991,7.559900e-01
710.041,7.517152e-01
710.091,7.539978e-01
710.141,7.554956e-01
710.191,7.549236e-01
710.241,7.543242e-01
710.291,7.519318e-01
710.341,7.533213e-01
710.391,7.548283e-01
710.441,7.533167e-01
710.491,7.547285e-01
710.541,7.553245e-01
710.591,7.555789e-01
710.641,7.520660e-01
710.691,7.569696e-01
710.741,7.545142e-01
710.791,7.530096e-01
710.841,7.542610e-01
710.891,7.557423e-01
710.941,7.495370e-01
710.991,7.508305e-01
711.041,7.470197e-01
711.091,7.502517e-01
711.141,7.498339e-01
711.191,7.485015e-01
711.241,7.468047e-01
711.291,7.438942e-01
711.341,7.466341e-01
711.391,7.473143e-01
711.441,7.432812e-01
711.491,7.437770e-01
711.541,7.397040e-01
711.591,7.415624e-01
711.641,7.391016e-01
711.691,7.373010e-01
711.741,7.359936e-01
711.791,7.351670e-01
711.841,7.348831e-01
711.891,7.309171e-01
711.941,7.307217e-01
711.991,7.296477e-01
712.042,7.264571e-01
712.092,7.289602e-01
712.142,7.233499e-01
712.192,7.217999e-01
712.242,7.194825e-01
712.292,7.215497e-01
712.342,7.177728e-01
712.392,7.136036e-01
712.442,7.144302e-01
712.492,7.109967e-01
712.542,7.088837e-01
712.592,7.057907e-01
712.642,7.029320e-01
712.692,7.021238e-01
712.742,6.985046e-01
712.792,6.993718e-01
712.842,6.926073e-01
712.892,6.939847e-01
712.942,6.891552e-01
712.992,6.871312e-01
713.042,6.852360e-01
713.092,6.805782e-01
713.142,6.799186e-01
713.192,6.723615e-01
713.242,6.722998e-01
713.292,6.692488e-01
713.342,6.660056e-01
713.392,6.645591e-01
713.442,6.624960e-01
713.492,6.600274e-01
713.542,6.565091e-01
713.592,6.523912e-01
713.642,6.507846e-01
713.692,6.474846e-01
713.742,6.455232e-01
713.792,6.422794e-01
713.842,6.382587e-01
713.892,6.339856e-01
713.942,6.311716e-01
713.992,6.281399e-01
714.042,6.252313e-01
714.092,6.227106e-01
714.142,6.199677e-01
714.192,6.156766e-01
714.242,6.123682e-01
714.292,6.090849e-01
714.342,6.048054e-01
714.392,6.008024e-01
714.442,5.962830e-01
714.492,5.940273e-01
714.542,5.919179e-01
714.592,5.871099e-01
714.642,5.843623e-01
714.692,5.820748e-01
714.742,5.792867e-01
714.792,5.749295e-01
714.842,5.752246e-01
714.892,5.737677e-01
714.942,5.701349e-01
714.992,5.700287e-01
715.042,5.724848e-01
715.092,5.717135e-01
715.142,5.706615e-01
715.192,5.734329e-01
715.242,5.770319e-01
715.292,5.786103e-01
715.342,5.824003e-01
715.392,5.860523e-01
715.442,5.910133e-01
715.492,5.923096e-01
715.542,5.973408e-01
715.592,6.011942e-01
715.642,6.046158e-01
715.692,6.066065e-01
715.742,6.072015e-01
715.792,6.134470e-01
715.842,6.174120e-01
715.892,6.192086e-01
715.942,6.246221e-01
715.992,6.266224e-01
716.042,6.293156e-01
716.092,6.329892e-01
716.142,6.350200e-01
716.192,6.343655e-01
716.242,6.398214e-01
716.292,6.448895e-01
716.342,6.451669e-01
716.392,6.487565e-01
716.442,6.504955e-01
716.492,6.569801e-01
716.542,6.596177e-01
716.592,6.589776e-01
716.642,6.630525e-01
716.692,6.646381e-01
716.742,6.690255e-01
716.792,6.715192e-01
716.842,6.745310e-01
716.892,6.764582e-01
716.942,6.825326e-01
716.992,6.796546e-01
717.042,6.811869e-01
717.092,6.854199e-01
717.142,6.861960e-01
717.192,6.886486e-01
717.242,6.916369e-01
717.292,6.940141e-01
717.342,6.961925e-01
717.392,7.004319e-01
717.442,7.011321e-01
717.492,7.036784e-01
717.542,7.072336e-01
717.592,7.068765e-01
717.642,7.095264e-01
717.692,7.123122e-01
717.742,7.108586e-01
717.792,7.120037e-01
717.842,7.176467e-01
717.892,7.195395e-01
717.942,7.234359e-01
717.992,7.222667e-01
718.042,7.247491e-01
718.092,7.247516e-01
718.142,7.268873e-01
718.192,7.302512e-01
718.242,7.260446e-01
718.292,7.310135e-01
718.342,7.347515e-01
718.392,7.332082e-01
718.442,7.363374e-01
718.492,7.340619e-01
718.542,7.359652e-01
718.592,7.370416e-01
718.642,7.346544e-01
718.692,7.370924e-01
718.742,7.380446e-01
718.792,7.416919e-01
718.842,7.425341e-01
718.892,7.424495e-01
718.942,7.438822e-01
718.992,7.430666e-01
719.042,7.457158e-01
719.092,7.445229e-01
719.142,7.451451e-01
719.192,7.451798e-01
719.242,7.470832e-01
719.292,7.458893e-01
719.342,7.484047e-01
719.392,7.456541e-01
719.442,7.460771e-01
719.492,7.490980e-01
719.542,7.482620e-01
719.592,7.480170e-01
719.642,7.503101e-01
719.692,7.483263e-01
719.742,7.491757e-01
719.792,7.517944e-01
719.842,7.522076e-01
719.892,7.524438e-01
719.942,7.498313e-01
719.992,7.522560e-01
720.043,7.491245e-01
720.093,7.493137e-01
720.143,7.472593e-01
720.193,7.534023e-01
720.243,7.496823e-01
720.293,7.508690e-01
720.343,7.497605e-01
720.393,7.522319e-01
720.443,7.506737e-01
720.493,7.493197e-01
720.543,7.519783e-01
720.593,7.491872e-01
720.643,7.501034e-01
720.693,7.482093e-01
720.743,7.492433e-01
720.793,7.516536e-01
720.843,7.484300e-01
720.893,7.491485e-01
720.943,7.513583e-01
720.993,7.505283e-01
721.043,7.543179e-01
721.093,7.540560e-01
721.143,7.499687e-01
721.193,7.520792e-01
721.243,7.523342e-01
721.293,7.502746e-01
721.343,7.488867e-01
721.393,7.510739e-01
721.443,7.507895e-01
721.493,7.503494e-01
721.543,7.516213e-01
721.593,7.497808e-01
721.643,7.491281e-01
721.693,7.509702e-01
721.743,7.513329e-01
721.793,7.489325e-01
721.843,7.520371e-01
721.893,7.479296e-01
721.943,7.496623e-01
721.993,7.500846e-01
722.043,7.494579e-01
722.093,7.495050e-01
722.143,7.531002e-01
722.193,7.489546e-01
722.243,7.538322e-01
722.293,7.507630e-01
722.343,7.501825e-01
722.393,7.506954e-01
722.443,7.537118e-01
722.493,7.483631e-01
722.543,7.481085e-01
722.593,7.485919e-01
722.643,7.497068e-01
722.693,7.470058e-01
722.743,7.495608e-01
722.793,7.519997e-01
